longdist;internat;local;int_disc;billtype;pay;age;gender;marital;children;income
25,29;0;46,73;Нет;Бесплатный;CH;84;Женский;Женат;0;87840,6
25,29;0;46,73;Нет;Бесплатный;CH;84;Женский;Женат;0;87840,6
25,31;0;51,62;Да;Бюджетный;CC;94;Женский;Женат;2;38925,5
25,31;0;51,62;Да;Бюджетный;CC;94;Женский;Женат;2;38925,5
25,31;0;51,62;Да;Бюджетный;CC;94;Женский;Женат;2;38925,5
25,32;0;45,12;Да;Бюджетный;CC;61;Мужской;Женат;1;18307,4
25,32;0;45,12;Да;Бюджетный;CC;61;Мужской;Женат;1;18307,4
25,32;0;45,12;Да;Бюджетный;CC;61;Мужской;Женат;1;18307,4
25,33;0;51;Нет;Бесплатный;Auto;35;Мужской;Женат;1;32238,2
25,33;0;51;Нет;Бесплатный;Auto;35;Мужской;Женат;1;32238,2
25,33;0;51;Нет;Бесплатный;Auto;35;Мужской;Женат;1;32238,2
25,35;6,1;73,66;Да;Бесплатный;Auto;69;Мужской;Одинокий;2;52127,5
25,35;6,1;73,66;Да;Бесплатный;Auto;69;Мужской;Одинокий;2;52127,5
25,35;6,1;73,66;Да;Бесплатный;Auto;69;Мужской;Одинокий;2;52127,5
25,36;0;51,25;Нет;Бюджетный;Auto;26;Мужской;Одинокий;1;72649,3
25,36;0;51,25;Нет;Бюджетный;Auto;26;Мужской;Одинокий;1;72649,3
25,36;0;51,25;Нет;Бюджетный;Auto;26;Мужской;Одинокий;1;72649,3
25,39;0;7,5;Нет;Бесплатный;CC;79;Женский;Одинокий;0;7379,6
25,39;0;7,5;Нет;Бесплатный;CC;79;Женский;Одинокий;0;7379,6
25,39;0;7,5;Нет;Бесплатный;CC;79;Женский;Одинокий;0;7379,6
25,4;2,68;69,95;Нет;Бесплатный;CC;74;Женский;Одинокий;1;52307
25,4;2,68;69,95;Нет;Бесплатный;CC;74;Женский;Одинокий;1;52307
25,4;2,68;69,95;Нет;Бесплатный;CC;74;Женский;Одинокий;1;52307
25,41;0;5,45;Да;Бесплатный;CC;39;Мужской;Женат;0;42700,5
25,41;0;5,45;Да;Бесплатный;CC;39;Мужской;Женат;0;42700,5
25,41;0;5,45;Да;Бесплатный;CC;39;Мужской;Женат;0;42700,5
25,42;0;97,38;Да;Бесплатный;CC;33;Женский;Женат;1;82190,5
25,42;0;97,38;Да;Бесплатный;CC;33;Женский;Женат;1;82190,5
25,42;0;97,38;Да;Бесплатный;CC;33;Женский;Женат;1;82190,5
25,42;0;56,09;Да;Бюджетный;CH;34;Женский;Одинокий;0;91147,5
25,42;0;56,09;Да;Бюджетный;CH;34;Женский;Одинокий;0;91147,5
25,42;0;56,09;Да;Бюджетный;CH;34;Женский;Одинокий;0;91147,5
25,44;0;241,05;Да;Бюджетный;CC;34;Мужской;Женат;0;73834,9
25,44;0;241,05;Да;Бюджетный;CC;34;Мужской;Женат;0;73834,9
25,44;0;241,05;Да;Бюджетный;CC;34;Мужской;Женат;0;73834,9
25,46;0;43,91;Да;Бесплатный;Auto;46;Мужской;Женат;0;10689,4
25,46;0;43,91;Да;Бесплатный;Auto;46;Мужской;Женат;0;10689,4
25,46;0;43,91;Да;Бесплатный;Auto;46;Мужской;Женат;0;10689,4
25,48;0;21,37;Нет;Бюджетный;CC;33;Женский;Женат;2;28746,8
25,48;0;21,37;Нет;Бюджетный;CC;33;Женский;Женат;2;28746,8
25,48;0;21,37;Нет;Бюджетный;CC;33;Женский;Женат;2;28746,8
25,5;0;5,35;Да;Бюджетный;CC;34;Женский;Одинокий;1;33671
25,5;0;5,35;Да;Бюджетный;CC;34;Женский;Одинокий;1;33671
25,5;0;5,35;Да;Бюджетный;CC;34;Женский;Одинокий;1;33671
25,52;0;102,53;Да;Бесплатный;CC;50;Мужской;Женат;0;73210,8
25,52;0;102,53;Да;Бесплатный;CC;50;Мужской;Женат;0;73210,8
25,52;0;102,53;Да;Бесплатный;CC;50;Мужской;Женат;0;73210,8
25,53;0,75;5,19;Нет;Бюджетный;CC;62;Мужской;Одинокий;0;96501,9
25,53;0,75;5,19;Нет;Бюджетный;CC;62;Мужской;Одинокий;0;96501,9
25,53;0,75;5,19;Нет;Бюджетный;CC;62;Мужской;Одинокий;0;96501,9
25,56;0;53,2;Нет;Бесплатный;CH;26;Мужской;Одинокий;0;34129,2
25,56;0;53,2;Нет;Бесплатный;CH;26;Мужской;Одинокий;0;34129,2
25,56;0;53,2;Нет;Бесплатный;CH;26;Мужской;Одинокий;0;34129,2
25,59;0,7;49,27;Нет;Бюджетный;CC;76;Женский;Женат;1;349,09
25,59;0,7;49,27;Нет;Бюджетный;CC;76;Женский;Женат;1;349,09
25,59;0,7;49,27;Нет;Бюджетный;CC;76;Женский;Женат;1;349,09
25,59;0;46,15;Да;Бюджетный;CH;52;Мужской;Одинокий;2;78731
25,59;0;46,15;Да;Бюджетный;CH;52;Мужской;Одинокий;2;78731
25,59;0;46,15;Да;Бюджетный;CH;52;Мужской;Одинокий;2;78731
25,63;0;9,45;Нет;Бесплатный;Auto;89;Женский;Женат;0;62229,6
25,63;0;9,45;Нет;Бесплатный;Auto;89;Женский;Женат;0;62229,6
25,63;0;9,45;Нет;Бесплатный;Auto;89;Женский;Женат;0;62229,6
25,63;0;5,34;Нет;Бюджетный;CC;51;Мужской;Одинокий;0;2630,4
25,63;0;5,34;Нет;Бюджетный;CC;51;Мужской;Одинокий;0;2630,4
25,63;0;5,34;Нет;Бюджетный;CC;51;Мужской;Одинокий;0;2630,4
25,65;0;15,31;Да;Бюджетный;CH;83;Мужской;Женат;1;9132,91
25,65;0;15,31;Да;Бюджетный;CH;83;Мужской;Женат;1;9132,91
25,65;0;15,31;Да;Бюджетный;CH;83;Мужской;Женат;1;9132,91
25,65;0,81;81,74;Да;Бесплатный;CH;69;Женский;Женат;0;49188,9
25,65;0,81;81,74;Да;Бесплатный;CH;69;Женский;Женат;0;49188,9
25,65;0,81;81,74;Да;Бесплатный;CH;69;Женский;Женат;0;49188,9
25,67;0;25,95;Нет;Бесплатный;CH;86;Мужской;Женат;2;88392
25,67;0;25,95;Нет;Бесплатный;CH;86;Мужской;Женат;2;88392
25,67;0;25,95;Нет;Бесплатный;CH;86;Мужской;Женат;2;88392
25,71;0;15,6;Нет;Бюджетный;CC;36;Женский;Одинокий;0;58488,3
25,71;0;15,6;Нет;Бюджетный;CC;36;Женский;Одинокий;0;58488,3
25,71;0;15,6;Нет;Бюджетный;CC;36;Женский;Одинокий;0;58488,3
25,72;0;73,71;Нет;Бюджетный;CC;67;Мужской;Одинокий;1;80982,7
25,72;0;73,71;Нет;Бюджетный;CC;67;Мужской;Одинокий;1;80982,7
25,72;0;73,71;Нет;Бюджетный;CC;67;Мужской;Одинокий;1;80982,7
25,81;0;78,75;Нет;Бесплатный;CH;86;Мужской;Женат;0;98399,9
25,81;0;78,75;Нет;Бесплатный;CH;86;Мужской;Женат;0;98399,9
25,81;0;78,75;Нет;Бесплатный;CH;86;Мужской;Женат;0;98399,9
25,86;0;51,73;Нет;Бюджетный;Auto;64;Женский;Одинокий;0;97524,5
25,86;0;51,73;Нет;Бюджетный;Auto;64;Женский;Одинокий;0;97524,5
25,86;0;51,73;Нет;Бюджетный;Auto;64;Женский;Одинокий;0;97524,5
25,89;0;5,87;Нет;Бесплатный;CC;50;Женский;Женат;2;38281,1
25,89;0;5,87;Нет;Бесплатный;CC;50;Женский;Женат;2;38281,1
25,89;0;5,87;Нет;Бесплатный;CC;50;Женский;Женат;2;38281,1
25,93;0;77,29;Нет;Бюджетный;CC;82;Женский;Женат;1;77265,5
25,93;0;77,29;Нет;Бюджетный;CC;82;Женский;Женат;1;77265,5
25,93;0;77,29;Нет;Бюджетный;CC;82;Женский;Женат;1;77265,5
25,97;0;10,95;Нет;Бюджетный;CC;35;Женский;Женат;0;80659,1
25,97;0;10,95;Нет;Бюджетный;CC;35;Женский;Женат;0;80659,1
25,97;0;10,95;Нет;Бюджетный;CC;35;Женский;Женат;0;80659,1
25,99;0;21,09;Нет;Бесплатный;CC;44;Мужской;Одинокий;1;82314,1
25,99;0;21,09;Нет;Бесплатный;CC;44;Мужской;Одинокий;1;82314,1
25,99;0;21,09;Нет;Бесплатный;CC;44;Мужской;Одинокий;1;82314,1
25,99;0;26,7;Нет;Бесплатный;CH;94;Мужской;Одинокий;0;44927
25,99;0;26,7;Нет;Бесплатный;CH;94;Мужской;Одинокий;0;44927
25,99;0;26,7;Нет;Бесплатный;CH;94;Мужской;Одинокий;0;44927
26;0;65,29;Нет;Бесплатный;CC;71;Женский;Одинокий;1;68386,8
26;0;65,29;Нет;Бесплатный;CC;71;Женский;Одинокий;1;68386,8
26;0;65,29;Нет;Бесплатный;CC;71;Женский;Одинокий;1;68386,8
26;0;9,95;Нет;Бюджетный;CC;63;Мужской;Женат;0;50290,7
26;0;9,95;Нет;Бюджетный;CC;63;Мужской;Женат;0;50290,7
26;0;9,95;Нет;Бюджетный;CC;63;Мужской;Женат;0;50290,7
26;0;37,13;Да;Бесплатный;CH;79;Женский;Одинокий;1;87818,3
26;0;37,13;Да;Бесплатный;CH;79;Женский;Одинокий;1;87818,3
26;0;37,13;Да;Бесплатный;CH;79;Женский;Одинокий;1;87818,3
26,04;0;10,21;Нет;Бесплатный;CC;85;Мужской;Одинокий;1;79688,7
26,04;0;10,21;Нет;Бесплатный;CC;85;Мужской;Одинокий;1;79688,7
26,04;0;10,21;Нет;Бесплатный;CC;85;Мужской;Одинокий;1;79688,7
26,05;0;114,28;Нет;Бюджетный;CH;97;Мужской;Женат;2;40844,4
26,05;0;114,28;Нет;Бюджетный;CH;97;Мужской;Женат;2;40844,4
26,05;0;114,28;Нет;Бюджетный;CH;97;Мужской;Женат;2;40844,4
26,05;0;59,61;Нет;Бюджетный;CC;75;Женский;Одинокий;1;50290,7
26,05;0;59,61;Нет;Бюджетный;CC;75;Женский;Одинокий;1;50290,7
26,05;0;59,61;Нет;Бюджетный;CC;75;Женский;Одинокий;1;50290,7
26,07;0;101,01;Да;Бесплатный;CC;19;Мужской;Женат;2;42630
26,07;0;101,01;Да;Бесплатный;CC;19;Мужской;Женат;2;42630
26,07;0;101,01;Да;Бесплатный;CC;19;Мужской;Женат;2;42630
26,12;5,57;38,06;Да;Бюджетный;CC;44;Мужской;Одинокий;2;54953,1
26,12;5,57;38,06;Да;Бюджетный;CC;44;Мужской;Одинокий;2;54953,1
26,12;5,57;38,06;Да;Бюджетный;CC;44;Мужской;Одинокий;2;54953,1
26,12;9,53;37,89;Нет;Бюджетный;CH;54;Женский;Одинокий;1;11659,5
26,12;9,53;37,89;Нет;Бюджетный;CH;54;Женский;Одинокий;1;11659,5
26,12;9,53;37,89;Нет;Бюджетный;CH;54;Женский;Одинокий;1;11659,5
26,15;0;33,24;Нет;Бесплатный;CC;94;Мужской;Женат;1;83495
26,15;0;33,24;Нет;Бесплатный;CC;94;Мужской;Женат;1;83495
26,15;0;33,24;Нет;Бесплатный;CC;94;Мужской;Женат;1;83495
26,19;0;18,2;Да;Бюджетный;CC;46;Мужской;Женат;1;44065,4
26,19;0;18,2;Да;Бюджетный;CC;46;Мужской;Женат;1;44065,4
26,19;0;18,2;Да;Бюджетный;CC;46;Мужской;Женат;1;44065,4
26,22;0;19,72;Да;Бюджетный;CC;29;Мужской;Женат;0;97996,9
26,22;0;19,72;Да;Бюджетный;CC;29;Мужской;Женат;0;97996,9
26,22;0;19,72;Да;Бюджетный;CC;29;Мужской;Женат;0;97996,9
26,23;0;188,74;Нет;Бюджетный;CC;32;Женский;Одинокий;2;63041,1
26,23;0;188,74;Нет;Бюджетный;CC;32;Женский;Одинокий;2;63041,1
26,23;0;188,74;Нет;Бюджетный;CC;32;Женский;Одинокий;2;63041,1
26,28;0;71,93;Да;Бесплатный;CC;55;Женский;Одинокий;0;95489,4
26,28;0;71,93;Да;Бесплатный;CC;55;Женский;Одинокий;0;95489,4
26,28;0;71,93;Да;Бесплатный;CC;55;Женский;Одинокий;0;95489,4
26,29;0;35,32;Да;Бюджетный;CC;49;Женский;Женат;2;48471,1
26,29;0;35,32;Да;Бюджетный;CC;49;Женский;Женат;2;48471,1
26,29;0;35,32;Да;Бюджетный;CC;49;Женский;Женат;2;48471,1
26,3;0;7,62;Нет;Бесплатный;CC;89;Мужской;Одинокий;2;30059,6
26,3;0;7,62;Нет;Бесплатный;CC;89;Мужской;Одинокий;2;30059,6
26,3;0;7,62;Нет;Бесплатный;CC;89;Мужской;Одинокий;2;30059,6
26,35;4,59;86,1;Нет;Бюджетный;CC;73;Женский;Одинокий;0;78564,7
26,35;4,59;86,1;Нет;Бюджетный;CC;73;Женский;Одинокий;0;78564,7
26,35;4,59;86,1;Нет;Бюджетный;CC;73;Женский;Одинокий;0;78564,7
26,43;6,18;51,41;Нет;Бюджетный;CC;19;Женский;Одинокий;1;71906,8
26,43;6,18;51,41;Нет;Бюджетный;CC;19;Женский;Одинокий;1;71906,8
26,43;6,18;51,41;Нет;Бюджетный;CC;19;Женский;Одинокий;1;71906,8
26,46;0;95,68;Да;Бесплатный;Auto;77;Мужской;Женат;1;31841,7
26,46;0;95,68;Да;Бесплатный;Auto;77;Мужской;Женат;1;31841,7
26,46;0;95,68;Да;Бесплатный;Auto;77;Мужской;Женат;1;31841,7
26,46;9,24;53,78;Нет;Бесплатный;CC;25;Женский;Женат;0;98433,8
26,46;9,24;53,78;Нет;Бесплатный;CC;25;Женский;Женат;0;98433,8
26,46;9,24;53,78;Нет;Бесплатный;CC;25;Женский;Женат;0;98433,8
26,47;0;13,95;Нет;Бюджетный;CC;34;Женский;Женат;2;24325,8
26,47;0;13,95;Нет;Бюджетный;CC;34;Женский;Женат;2;24325,8
26,47;0;13,95;Нет;Бюджетный;CC;34;Женский;Женат;2;24325,8
26,5;0;31,08;Да;Бесплатный;CC;81;Мужской;Одинокий;1;3968,54
26,5;0;31,08;Да;Бесплатный;CC;81;Мужской;Одинокий;1;3968,54
26,5;0;31,08;Да;Бесплатный;CC;81;Мужской;Одинокий;1;3968,54
26,5;0;54,76;Нет;Бюджетный;CC;86;Мужской;Одинокий;2;56256,1
26,5;0;54,76;Нет;Бюджетный;CC;86;Мужской;Одинокий;2;56256,1
26,5;0;54,76;Нет;Бюджетный;CC;86;Мужской;Одинокий;2;56256,1
26,52;0;32,2;Да;Бюджетный;CC;97;Мужской;Женат;2;75004,5
26,52;0;32,2;Да;Бюджетный;CC;97;Мужской;Женат;2;75004,5
26,52;0;32,2;Да;Бюджетный;CC;97;Мужской;Женат;2;75004,5
26,55;2,65;17,36;Нет;Бюджетный;CC;45;Женский;Женат;1;8469,02
26,55;2,65;17,36;Нет;Бюджетный;CC;45;Женский;Женат;1;8469,02
26,55;2,65;17,36;Нет;Бюджетный;CC;45;Женский;Женат;1;8469,02
26,57;0;25,27;Нет;Бесплатный;CC;81;Женский;Женат;0;71816,1
26,57;0;25,27;Нет;Бесплатный;CC;81;Женский;Женат;0;71816,1
26,57;0;25,27;Нет;Бесплатный;CC;81;Женский;Женат;0;71816,1
26,61;0;39,21;Нет;Бесплатный;CH;49;Мужской;Женат;1;62381,4
26,61;0;39,21;Нет;Бесплатный;CH;49;Мужской;Женат;1;62381,4
26,61;0;39,21;Нет;Бесплатный;CH;49;Мужской;Женат;1;62381,4
26,67;6,97;5,95;Нет;Бюджетный;Auto;41;Женский;Женат;1;84388,5
26,67;6,97;5,95;Нет;Бюджетный;Auto;41;Женский;Женат;1;84388,5
26,67;6,97;5,95;Нет;Бюджетный;Auto;41;Женский;Женат;1;84388,5
26,67;0;71,98;Нет;Бюджетный;CC;73;Женский;Женат;0;76660,7
26,67;0;71,98;Нет;Бюджетный;CC;73;Женский;Женат;0;76660,7
26,67;0;71,98;Нет;Бюджетный;CC;73;Женский;Женат;0;76660,7
26,68;0,67;11,05;Нет;Бесплатный;CC;67;Женский;Одинокий;1;96519,1
26,68;0,67;11,05;Нет;Бесплатный;CC;67;Женский;Одинокий;1;96519,1
26,68;0,67;11,05;Нет;Бесплатный;CC;67;Женский;Одинокий;1;96519,1
26,69;0;9,67;Нет;Бесплатный;CC;79;Женский;Одинокий;1;94278,7
26,69;0;9,67;Нет;Бесплатный;CC;79;Женский;Одинокий;1;94278,7
26,69;0;9,67;Нет;Бесплатный;CC;79;Женский;Одинокий;1;94278,7
26,7;0;9,46;Да;Бесплатный;CC;96;Мужской;Женат;1;8663,42
26,7;0;9,46;Да;Бесплатный;CC;96;Мужской;Женат;1;8663,42
26,7;0;9,46;Да;Бесплатный;CC;96;Мужской;Женат;1;8663,42
26,72;3,26;37,84;Нет;Бюджетный;CC;88;Мужской;Женат;1;21890
26,72;3,26;37,84;Нет;Бюджетный;CC;88;Мужской;Женат;1;21890
26,72;3,26;37,84;Нет;Бюджетный;CC;88;Мужской;Женат;1;21890
26,73;0;57,17;Нет;Бесплатный;CC;76;Мужской;Одинокий;1;57091,6
26,73;0;57,17;Нет;Бесплатный;CC;76;Мужской;Одинокий;1;57091,6
26,73;0;57,17;Нет;Бесплатный;CC;76;Мужской;Одинокий;1;57091,6
26,73;0;20,46;Нет;Бюджетный;CH;32;Мужской;Женат;2;70722,3
26,73;0;20,46;Нет;Бюджетный;CH;32;Мужской;Женат;2;70722,3
26,73;0;20,46;Нет;Бюджетный;CH;32;Мужской;Женат;2;70722,3
26,78;0;58,36;Нет;Бюджетный;CC;97;Женский;Женат;1;51812,2
26,78;0;58,36;Нет;Бюджетный;CC;97;Женский;Женат;1;51812,2
26,78;0;58,36;Нет;Бюджетный;CC;97;Женский;Женат;1;51812,2
26,78;0;40,47;Нет;Бюджетный;CC;63;Женский;Одинокий;1;83977,6
26,78;0;40,47;Нет;Бюджетный;CC;63;Женский;Одинокий;1;83977,6
26,78;0;40,47;Нет;Бюджетный;CC;63;Женский;Одинокий;1;83977,6
26,79;0;17,44;Нет;Бесплатный;CH;56;Женский;Женат;0;11268,3
26,79;0;17,44;Нет;Бесплатный;CH;56;Женский;Женат;0;11268,3
26,79;0;17,44;Нет;Бесплатный;CH;56;Женский;Женат;0;11268,3
26,83;0;19,27;Нет;Бюджетный;CC;85;Мужской;Одинокий;2;25353,4
26,83;0;19,27;Нет;Бюджетный;CC;85;Мужской;Одинокий;2;25353,4
26,83;0;19,27;Нет;Бюджетный;CC;85;Мужской;Одинокий;2;25353,4
26,86;0;213,18;Нет;Бесплатный;CC;86;Мужской;Женат;2;78801,2
26,86;0;213,18;Нет;Бесплатный;CC;86;Мужской;Женат;2;78801,2
26,86;0;213,18;Нет;Бесплатный;CC;86;Мужской;Женат;2;78801,2
26,86;0;14,57;Нет;Бесплатный;CC;53;Женский;Одинокий;2;26107,5
26,86;0;14,57;Нет;Бесплатный;CC;53;Женский;Одинокий;2;26107,5
26,86;0;14,57;Нет;Бесплатный;CC;53;Женский;Одинокий;2;26107,5
26,86;8,55;9,92;Нет;Бюджетный;CH;48;Женский;Женат;1;75738,8
26,86;8,55;9,92;Нет;Бюджетный;CH;48;Женский;Женат;1;75738,8
26,86;8,55;9,92;Нет;Бюджетный;CH;48;Женский;Женат;1;75738,8
26,86;0;15,49;Да;Бесплатный;CC;21;Мужской;Женат;2;23564,1
26,86;0;15,49;Да;Бесплатный;CC;21;Мужской;Женат;2;23564,1
26,86;0;15,49;Да;Бесплатный;CC;21;Мужской;Женат;2;23564,1
26,87;0;6,61;Нет;Бесплатный;CH;81;Женский;Женат;1;50613,1
26,87;0;6,61;Нет;Бесплатный;CH;81;Женский;Женат;1;50613,1
26,87;0;6,61;Нет;Бесплатный;CH;81;Женский;Женат;1;50613,1
26,95;0;29,97;Нет;Бесплатный;CC;55;Женский;Одинокий;0;54844,2
26,95;0;29,97;Нет;Бесплатный;CC;55;Женский;Одинокий;0;54844,2
26,95;0;29,97;Нет;Бесплатный;CC;55;Женский;Одинокий;0;54844,2
26,96;0,31;79,55;Нет;Бюджетный;CC;31;Мужской;Одинокий;2;14690,1
26,96;0,31;79,55;Нет;Бюджетный;CC;31;Мужской;Одинокий;2;14690,1
26,96;0,31;79,55;Нет;Бюджетный;CC;31;Мужской;Одинокий;2;14690,1
26,99;0;33,72;Нет;Бюджетный;CC;23;Женский;Одинокий;1;76659,2
26,99;0;33,72;Нет;Бюджетный;CC;23;Женский;Одинокий;1;76659,2
26,99;0;33,72;Нет;Бюджетный;CC;23;Женский;Одинокий;1;76659,2
27;0;13,01;Нет;Бесплатный;CC;37;Мужской;Женат;2;91272,2
27;0;13,01;Нет;Бесплатный;CC;37;Мужской;Женат;2;91272,2
27;0;13,01;Нет;Бесплатный;CC;37;Мужской;Женат;2;91272,2
27,01;7,55;45,37;Нет;Бесплатный;CC;92;Мужской;Одинокий;1;57904,4
27,01;7,55;45,37;Нет;Бесплатный;CC;92;Мужской;Одинокий;1;57904,4
27,01;7,55;45,37;Нет;Бесплатный;CC;92;Мужской;Одинокий;1;57904,4
27,04;0,91;14,64;Да;Бесплатный;Auto;91;Мужской;Женат;0;17527,3
27,04;0,91;14,64;Да;Бесплатный;Auto;91;Мужской;Женат;0;17527,3
27,04;0,91;14,64;Да;Бесплатный;Auto;91;Мужской;Женат;0;17527,3
27,06;1,98;78,38;Нет;Бесплатный;CC;57;Женский;Женат;0;57255,4
27,06;1,98;78,38;Нет;Бесплатный;CC;57;Женский;Женат;0;57255,4
27,06;1,98;78,38;Нет;Бесплатный;CC;57;Женский;Женат;0;57255,4
27,08;0;15,14;Нет;Бюджетный;CC;94;Мужской;Женат;2;49022,9
27,08;0;15,14;Нет;Бюджетный;CC;94;Мужской;Женат;2;49022,9
27,08;0;15,14;Нет;Бюджетный;CC;94;Мужской;Женат;2;49022,9
27,09;0;87,26;Да;Бюджетный;Auto;59;Мужской;Женат;2;40714,5
27,09;0;87,26;Да;Бюджетный;Auto;59;Мужской;Женат;2;40714,5
27,09;0;87,26;Да;Бюджетный;Auto;59;Мужской;Женат;2;40714,5
27,09;0;39,74;Нет;Бюджетный;CC;35;Женский;Женат;0;77680
27,09;0;39,74;Нет;Бюджетный;CC;35;Женский;Женат;0;77680
27,09;0;39,74;Нет;Бюджетный;CC;35;Женский;Женат;0;77680
27,11;0;6;Да;Бюджетный;CH;47;Женский;Женат;2;56816,4
27,11;0;6;Да;Бюджетный;CH;47;Женский;Женат;2;56816,4
27,11;0;6;Да;Бюджетный;CH;47;Женский;Женат;2;56816,4
27,23;8,07;6,68;Нет;Бесплатный;Auto;94;Женский;Женат;2;17964
27,23;8,07;6,68;Нет;Бесплатный;Auto;94;Женский;Женат;2;17964
27,23;8,07;6,68;Нет;Бесплатный;Auto;94;Женский;Женат;2;17964
27,26;0;69,37;Нет;Бесплатный;Auto;57;Женский;Женат;1;36016,9
27,26;0;69,37;Нет;Бесплатный;Auto;57;Женский;Женат;1;36016,9
27,26;0;69,37;Нет;Бесплатный;Auto;57;Женский;Женат;1;36016,9
27,27;0;191,49;Нет;Бесплатный;CC;79;Мужской;Женат;2;76486,8
27,27;0;191,49;Нет;Бесплатный;CC;79;Мужской;Женат;2;76486,8
27,27;0;191,49;Нет;Бесплатный;CC;79;Мужской;Женат;2;76486,8
27,29;0;115,79;Да;Бюджетный;CC;56;Женский;Одинокий;0;42795,9
27,29;0;115,79;Да;Бюджетный;CC;56;Женский;Одинокий;0;42795,9
27,29;0;115,79;Да;Бюджетный;CC;56;Женский;Одинокий;0;42795,9
27,31;3,44;20,58;Нет;Бюджетный;Auto;59;Мужской;Одинокий;0;21893,6
27,31;3,44;20,58;Нет;Бюджетный;Auto;59;Мужской;Одинокий;0;21893,6
27,31;3,44;20,58;Нет;Бюджетный;Auto;59;Мужской;Одинокий;0;21893,6
27,33;0;25,11;Нет;Бюджетный;CC;95;Женский;Женат;2;46273,9
27,33;0;25,11;Нет;Бюджетный;CC;95;Женский;Женат;2;46273,9
27,33;0;25,11;Нет;Бюджетный;CC;95;Женский;Женат;2;46273,9
27,33;0;23,86;Да;Бесплатный;Auto;86;Женский;Одинокий;2;92885,9
27,33;0;23,86;Да;Бесплатный;Auto;86;Женский;Одинокий;2;92885,9
27,33;0;23,86;Да;Бесплатный;Auto;86;Женский;Одинокий;2;92885,9
27,33;7,42;112,31;Нет;Бюджетный;CC;53;Мужской;Одинокий;2;8854,31
27,33;7,42;112,31;Нет;Бюджетный;CC;53;Мужской;Одинокий;2;8854,31
27,33;7,42;112,31;Нет;Бюджетный;CC;53;Мужской;Одинокий;2;8854,31
27,34;0;75,28;Нет;Бюджетный;CH;88;Мужской;Женат;2;71686,2
27,34;0;75,28;Нет;Бюджетный;CH;88;Мужской;Женат;2;71686,2
27,34;0;75,28;Нет;Бюджетный;CH;88;Мужской;Женат;2;71686,2
27,37;0,2;48,9;Да;Бесплатный;CH;19;Женский;Одинокий;1;24896,1
27,37;0,2;48,9;Да;Бесплатный;CH;19;Женский;Одинокий;1;24896,1
27,37;0,2;48,9;Да;Бесплатный;CH;19;Женский;Одинокий;1;24896,1
27,4;0;51,47;Нет;Бесплатный;Auto;69;Женский;Женат;2;63670,8
27,4;0;51,47;Нет;Бесплатный;Auto;69;Женский;Женат;2;63670,8
27,4;0;51,47;Нет;Бесплатный;Auto;69;Женский;Женат;2;63670,8
27,42;0;23,72;Нет;Бюджетный;CC;77;Мужской;Женат;2;49910,7
27,42;0;23,72;Нет;Бюджетный;CC;77;Мужской;Женат;2;49910,7
27,42;0;23,72;Нет;Бюджетный;CC;77;Мужской;Женат;2;49910,7
27,43;0;42,53;Нет;Бюджетный;CC;53;Мужской;Женат;2;14500,3
27,43;0;42,53;Нет;Бюджетный;CC;53;Мужской;Женат;2;14500,3
27,43;0;42,53;Нет;Бюджетный;CC;53;Мужской;Женат;2;14500,3
27,44;0;10,94;Нет;Бюджетный;Auto;39;Женский;Одинокий;2;51662,2
27,44;0;10,94;Нет;Бюджетный;Auto;39;Женский;Одинокий;2;51662,2
27,44;0;10,94;Нет;Бюджетный;Auto;39;Женский;Одинокий;2;51662,2
27,44;6,66;39,7;Нет;Бюджетный;CC;81;Женский;Женат;2;94159,9
27,44;6,66;39,7;Нет;Бюджетный;CC;81;Женский;Женат;2;94159,9
27,44;6,66;39,7;Нет;Бюджетный;CC;81;Женский;Женат;2;94159,9
27,44;0;53,85;Да;Бесплатный;CC;65;Женский;Одинокий;0;73918,3
27,44;0;53,85;Да;Бесплатный;CC;65;Женский;Одинокий;0;73918,3
27,44;0;53,85;Да;Бесплатный;CC;65;Женский;Одинокий;0;73918,3
27,45;0;8,16;Нет;Бюджетный;CC;20;Мужской;Одинокий;1;87491
27,45;0;8,16;Нет;Бюджетный;CC;20;Мужской;Одинокий;1;87491
27,45;0;8,16;Нет;Бюджетный;CC;20;Мужской;Одинокий;1;87491
27,5;0;6,15;Да;Бюджетный;Auto;56;Женский;Женат;1;87302,6
27,5;0;6,15;Да;Бюджетный;Auto;56;Женский;Женат;1;87302,6
27,5;0;6,15;Да;Бюджетный;Auto;56;Женский;Женат;1;87302,6
27,54;0;33,83;Да;Бесплатный;Auto;61;Женский;Женат;1;79685
27,54;0;33,83;Да;Бесплатный;Auto;61;Женский;Женат;1;79685
27,54;0;33,83;Да;Бесплатный;Auto;61;Женский;Женат;1;79685
27,56;0;212,36;Нет;Бюджетный;Auto;65;Мужской;Одинокий;1;11520,3
27,56;0;212,36;Нет;Бюджетный;Auto;65;Мужской;Одинокий;1;11520,3
27,56;0;212,36;Нет;Бюджетный;Auto;65;Мужской;Одинокий;1;11520,3
27,57;0;37,29;Нет;Бюджетный;Auto;50;Мужской;Женат;2;14543,1
27,57;0;37,29;Нет;Бюджетный;Auto;50;Мужской;Женат;2;14543,1
27,57;0;37,29;Нет;Бюджетный;Auto;50;Мужской;Женат;2;14543,1
